ID,Year,Area code,Area name,SOC code,Occupational title,Employment,Average wage,25th Percentile,50th Percentile,75th Percentile,Annual wage
4041,2019,53,Washington,15-2090,Miscellaneous Mathematical Science Occupations,,24.53,17.78,23.26,28.43,51020
4042,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",15-2090,Miscellaneous Mathematical Science Occupations,36,39.71,28.95,36.63,47.85,82586
4043,2019,42660,"Seattle-Tacoma-Bellevue, WA",15-2090,Miscellaneous Mathematical Science Occupations,23,26.36,19.42,25.43,29.48,54833
4044,2019,53,Washington,51-9023,"Mixing & Blending Machine Setters,Operators & Tenders",2115,22.12,16.61,21.05,26.01,46010
4045,2019,13380,"Bellingham, WA",51-9023,"Mixing & Blending Machine Setters,Operators & Tenders",109,19.27,14.61,19.73,22.8,40080
4046,2019,28420,"Kennewick-Richland, WA",51-9023,"Mixing & Blending Machine Setters,Operators & Tenders",200,21.87,18.63,21.8,24.69,45494
4047,2019,31020,"Longview, WA",51-9023,"Mixing & Blending Machine Setters,Operators & Tenders",48,23.93,16.54,23.15,31.96,49793
4048,2019,36500,"Olympia-Tumwater, WA",51-9023,"Mixing & Blending Machine Setters,Operators & Tenders",50,18.84,14.55,17.5,21.86,39186
4049,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",51-9023,"Mixing & Blending Machine Setters,Operators & Tenders",649,19.67,15.15,18.09,23.32,40905
4050,2019,42660,"Seattle-Tacoma-Bellevue, WA",51-9023,"Mixing & Blending Machine Setters,Operators & Tenders",1016,23.35,17.56,22.07,27.51,48567
4051,2019,44060,"Spokane-Spokane Valley, WA",51-9023,"Mixing & Blending Machine Setters,Operators & Tenders",115,22.37,16.33,21.87,27.09,46537
4052,2019,49420,"Yakima, WA",51-9023,"Mixing & Blending Machine Setters,Operators & Tenders",79,19.53,14.43,17.21,21.6,40605
4053,2019,530006,Western Washington nonmetropolitan area,51-9023,"Mixing & Blending Machine Setters,Operators & Tenders",201,23.26,19.02,22.99,28.39,48379
4054,2019,530007,Eastern Washington nonmetropolitan area,51-9023,"Mixing & Blending Machine Setters,Operators & Tenders",95,23.11,15.2,20.98,31.2,48065
4055,2019,53,Washington,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",4559,29.01,23.26,28.73,34.67,60344
4056,2019,13380,"Bellingham, WA",49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",116,28.97,22.47,29.11,35.71,60259
4057,2019,14740,"Bremerton-Silverdale, WA",49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",183,27.43,23.39,27.9,31.35,57053
4058,2019,28420,"Kennewick-Richland, WA",49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",214,25.92,20.51,26.15,30.04,53915
4059,2019,30300,"Lewiston, ID-WA",49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",32,25.96,22.03,26.36,30.06,54005
4060,2019,31020,"Longview, WA",49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",127,28.16,24.95,28.64,33.12,58579
4061,2019,34580,"Mount Vernon-Anacortes, WA",49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",78,28.4,21.8,25.63,35.07,59073
4062,2019,36500,"Olympia-Tumwater, WA",49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",99,31.62,26.37,32.72,36.79,65785
4063,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",1143,27.6,21.48,27.2,32.3,57418
4064,2019,42660,"Seattle-Tacoma-Bellevue, WA",49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",2428,30.75,25.15,30.45,36.73,63967
4065,2019,44060,"Spokane-Spokane Valley, WA",49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",529,27.54,21.95,27.5,32.17,57293
4066,2019,48300,"Wenatchee, WA",49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",81,24.42,19.89,23.76,28.63,50786
4067,2019,49420,"Yakima, WA",49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",113,23.47,20.19,23.33,27.57,48812
4068,2019,530006,Western Washington nonmetropolitan area,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",315,25.82,19.94,26.5,30.85,53712
4069,2019,530007,Eastern Washington nonmetropolitan area,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",130,25.93,17.21,23.78,31.42,53940
4070,2019,53,Washington,51-4061,"Model Makers, Metal & Plastic",92,34.45,24.38,34.03,45.15,71645
4071,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",51-4061,"Model Makers, Metal & Plastic",13,31.2,25.43,30.91,39.07,64880
4072,2019,42660,"Seattle-Tacoma-Bellevue, WA",51-4061,"Model Makers, Metal & Plastic",63,39.69,33.89,42.29,47.62,82541
4073,2019,53,Washington,41-9012,Models,18,20.65,14.92,17.08,22.36,42942
4074,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",41-9012,Models,,18.85,16.23,17.61,18.99,39215
4075,2019,53,Washington,51-4072,"Mold/Coremaking/Casting Mach Set/Oprs/Tend, Metal/Plastic",2805,18.96,14.38,17.38,22.38,39444
4076,2019,13380,"Bellingham, WA",51-4072,"Mold/Coremaking/Casting Mach Set/Oprs/Tend, Metal/Plastic",122,21.68,20.34,22.16,23.99,45097
4077,2019,31020,"Longview, WA",51-4072,"Mold/Coremaking/Casting Mach Set/Oprs/Tend, Metal/Plastic",42,16.91,14.76,16.26,18.42,35163
4078,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",51-4072,"Mold/Coremaking/Casting Mach Set/Oprs/Tend, Metal/Plastic",1184,17.58,12.25,15.81,22.31,36568
4079,2019,42660,"Seattle-Tacoma-Bellevue, WA",51-4072,"Mold/Coremaking/Casting Mach Set/Oprs/Tend, Metal/Plastic",1460,18.41,14.17,16.72,21.13,38303
4080,2019,44060,"Spokane-Spokane Valley, WA",51-4072,"Mold/Coremaking/Casting Mach Set/Oprs/Tend, Metal/Plastic",507,18.7,14.64,17.31,21.8,38899
4081,2019,49420,"Yakima, WA",51-4072,"Mold/Coremaking/Casting Mach Set/Oprs/Tend, Metal/Plastic",124,19.27,13.75,16.63,19.79,40086
4082,2019,530006,Western Washington nonmetropolitan area,51-4072,"Mold/Coremaking/Casting Mach Set/Oprs/Tend, Metal/Plastic",39,18.38,13.35,16.81,20.27,38228
4083,2019,53,Washington,51-9195,"Molders, Shapers & Casters, Except Metal & Plastic",847,19.69,16.01,18.99,23.12,40944
4084,2019,13380,"Bellingham, WA",51-9195,"Molders, Shapers & Casters, Except Metal & Plastic",17,19.26,16.12,18.31,22.41,40051
4085,2019,14740,"Bremerton-Silverdale, WA",51-9195,"Molders, Shapers & Casters, Except Metal & Plastic",19,23.26,20.96,23.09,25.21,48370
4086,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",51-9195,"Molders, Shapers & Casters, Except Metal & Plastic",272,18.02,14.08,16.45,20.16,37491
4087,2019,42660,"Seattle-Tacoma-Bellevue, WA",51-9195,"Molders, Shapers & Casters, Except Metal & Plastic",453,20.98,17.37,20.33,24.17,43641
4088,2019,44060,"Spokane-Spokane Valley, WA",51-9195,"Molders, Shapers & Casters, Except Metal & Plastic",82,18.56,15.69,18.33,21.63,38615
4089,2019,48300,"Wenatchee, WA",51-9195,"Molders, Shapers & Casters, Except Metal & Plastic",96,15.34,13.65,15.09,17.17,31907
4090,2019,53,Washington,39-4031,"Morticians, Undertakers & Funeral Directors",328,28.35,23.37,28.21,32.18,58978
4091,2019,28420,"Kennewick-Richland, WA",39-4031,"Morticians, Undertakers & Funeral Directors",,33.09,26.7,30.77,39.94,68819
4092,2019,34580,"Mount Vernon-Anacortes, WA",39-4031,"Morticians, Undertakers & Funeral Directors",14,21.49,16.87,18.67,23.91,44688
4093,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",39-4031,"Morticians, Undertakers & Funeral Directors",123,25.43,18.16,26.04,32.57,52899
4094,2019,42660,"Seattle-Tacoma-Bellevue, WA",39-4031,"Morticians, Undertakers & Funeral Directors",144,29.89,24.55,29.24,34.47,62169
4095,2019,44060,"Spokane-Spokane Valley, WA",39-4031,"Morticians, Undertakers & Funeral Directors",50,28.1,24.12,27.64,30.91,58458
4096,2019,530007,Eastern Washington nonmetropolitan area,39-4031,"Morticians, Undertakers & Funeral Directors",32,23.36,17.79,23.79,29,48580
4097,2019,53,Washington,39-3021,Motion Picture Projectionists,,13.11,12.13,12.4,12.66,27261
4098,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",39-3021,Motion Picture Projectionists,15,14.05,12.48,13.01,14.48,29208
4099,2019,42660,"Seattle-Tacoma-Bellevue, WA",39-3021,Motion Picture Projectionists,,12.93,12.12,12.36,12.61,26902
4100,2019,53,Washington,53-3099,"Motor Vehicle Operators, All Other",2211,17.68,13.2,15.8,19.82,36774
4101,2019,36500,"Olympia-Tumwater, WA",53-3099,"Motor Vehicle Operators, All Other",,18.19,13.85,15.24,23.22,37833
4102,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",53-3099,"Motor Vehicle Operators, All Other",932,17.35,13.17,15.54,21.53,36087
4103,2019,42660,"Seattle-Tacoma-Bellevue, WA",53-3099,"Motor Vehicle Operators, All Other",,17.48,13.21,16.07,19.55,36365
4104,2019,44060,"Spokane-Spokane Valley, WA",53-3099,"Motor Vehicle Operators, All Other",,18.67,13.78,20.43,22.89,38814
4105,2019,530006,Western Washington nonmetropolitan area,53-3099,"Motor Vehicle Operators, All Other",96,16.17,12.41,13.64,15.58,33629
4106,2019,530007,Eastern Washington nonmetropolitan area,53-3099,"Motor Vehicle Operators, All Other",72,15.31,13.24,14.8,17.17,31838
4107,2019,53,Washington,49-3051,Motorboat Mechanics & Service Technicians,776,22.82,17.25,22.14,27.41,47473
4108,2019,13380,"Bellingham, WA",49-3051,Motorboat Mechanics & Service Technicians,51,26.55,20.84,26.72,29.37,55221
4109,2019,34580,"Mount Vernon-Anacortes, WA",49-3051,Motorboat Mechanics & Service Technicians,111,22.01,17.17,21.85,26.8,45772
4110,2019,36500,"Olympia-Tumwater, WA",49-3051,Motorboat Mechanics & Service Technicians,35,22.57,17.7,19.68,26.64,46942
4111,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",49-3051,Motorboat Mechanics & Service Technicians,93,22.44,19.9,22.27,24.63,46663
4112,2019,42660,"Seattle-Tacoma-Bellevue, WA",49-3051,Motorboat Mechanics & Service Technicians,395,23.83,17.61,23.01,29,49566
4113,2019,530006,Western Washington nonmetropolitan area,49-3051,Motorboat Mechanics & Service Technicians,95,19.83,16.4,20.04,23.08,41248
4114,2019,53,Washington,53-5022,Motorboat Operators,163,27.44,23.51,26.05,31.36,57073
4115,2019,42660,"Seattle-Tacoma-Bellevue, WA",53-5022,Motorboat Operators,135,26.13,23.13,25.24,27.94,54348
4116,2019,53,Washington,49-3052,Motorcycle Mechanics,491,21.02,15.91,20.84,26.15,43719
4117,2019,14740,"Bremerton-Silverdale, WA",49-3052,Motorcycle Mechanics,33,20.31,16.64,20.75,23.75,42239
4118,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",49-3052,Motorcycle Mechanics,,18.39,11.45,19.85,23.77,38266
4119,2019,42660,"Seattle-Tacoma-Bellevue, WA",49-3052,Motorcycle Mechanics,,23.61,18.73,25.35,28.51,49119
4120,2019,44060,"Spokane-Spokane Valley, WA",49-3052,Motorcycle Mechanics,,17.87,12.37,17.17,21.76,37167
4121,2019,530007,Eastern Washington nonmetropolitan area,49-3052,Motorcycle Mechanics,55,19.72,15.82,17.86,25.51,41022
4122,2019,53,Washington,27-1014,Multimedia Artists & Animators,,44.37,34.07,44.29,50.86,92281
4123,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",27-1014,Multimedia Artists & Animators,620,36.86,24.65,32.11,48.11,76664
4124,2019,42660,"Seattle-Tacoma-Bellevue, WA",27-1014,Multimedia Artists & Animators,,44.51,34.63,44.35,50.59,92589
4125,2019,44060,"Spokane-Spokane Valley, WA",27-1014,Multimedia Artists & Animators,19,36.44,25.29,30.13,47.85,75797
4126,2019,53,Washington,51-4081,"Multiple Machine Tool Setters/Oprs/Tenders, Metal/Plastic",690,18.77,16.05,18.15,20.68,39034
4127,2019,13380,"Bellingham, WA",51-4081,"Multiple Machine Tool Setters/Oprs/Tenders, Metal/Plastic",55,17.21,14.16,16.61,19.34,35809
4128,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",51-4081,"Multiple Machine Tool Setters/Oprs/Tenders, Metal/Plastic",1449,15.88,11.88,14.68,18.67,33042
4129,2019,42660,"Seattle-Tacoma-Bellevue, WA",51-4081,"Multiple Machine Tool Setters/Oprs/Tenders, Metal/Plastic",355,18.61,16.07,18.19,20.51,38702
4130,2019,44060,"Spokane-Spokane Valley, WA",51-4081,"Multiple Machine Tool Setters/Oprs/Tenders, Metal/Plastic",156,19.26,15.97,18,21.51,40054
4131,2019,49420,"Yakima, WA",51-4081,"Multiple Machine Tool Setters/Oprs/Tenders, Metal/Plastic",17,20.57,17.2,20.03,23.14,42780
4132,2019,53,Washington,25-4013,Museum Technicians & Conservators,232,22.65,16.18,20.45,26.32,47108
4133,2019,13380,"Bellingham, WA",25-4013,Museum Technicians & Conservators,11,18.17,14.04,16.31,19.79,37793
4134,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-4013,Museum Technicians & Conservators,52,19.77,16.58,18.38,21.95,41108
4135,2019,42660,"Seattle-Tacoma-Bellevue, WA",25-4013,Museum Technicians & Conservators,134,24.36,17.48,21.97,28.36,50655
4136,2019,53,Washington,27-2041,Music Directors & Composers,138,35.21,22.31,29.54,45.08,73238
4137,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",27-2041,Music Directors & Composers,575,22.86,16.22,21.92,28.19,47545
4138,2019,42660,"Seattle-Tacoma-Bellevue, WA",27-2041,Music Directors & Composers,94,38.57,24.08,34.78,47.97,80228
4139,2019,44060,"Spokane-Spokane Valley, WA",27-2041,Music Directors & Composers,17,29.46,12.33,18.1,29.46,61288
4140,2019,53,Washington,49-9063,Musical Instrument Repairers & Tuners,215,20.94,16.13,20.13,24.7,43552
4141,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",49-9063,Musical Instrument Repairers & Tuners,,16.64,12.03,14.37,18.92,34612
4142,2019,42660,"Seattle-Tacoma-Bellevue, WA",49-9063,Musical Instrument Repairers & Tuners,,19.52,15.24,18.96,23.27,40605
4143,2019,44060,"Spokane-Spokane Valley, WA",49-9063,Musical Instrument Repairers & Tuners,,23.92,18.99,23.88,27.91,49758
4144,2019,53,Washington,27-2042,Musicians & Singers,888,39.94,29.24,39.32,49.59,
4145,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",27-2042,Musicians & Singers,816,33.32,15.19,23.99,38.39,
4146,2019,42660,"Seattle-Tacoma-Bellevue, WA",27-2042,Musicians & Singers,640,40.87,31.13,39.49,50.01,
4147,2019,44060,"Spokane-Spokane Valley, WA",27-2042,Musicians & Singers,151,45.3,39.43,46.27,51.57,
4148,2019,53,Washington,11-9121,Natural Sciences Managers,1809,75.28,55.65,69.28,83,156578
4149,2019,13380,"Bellingham, WA",11-9121,Natural Sciences Managers,12,51.77,48.79,52.56,54.78,107700
4150,2019,14740,"Bremerton-Silverdale, WA",11-9121,Natural Sciences Managers,20,65.95,54.11,60.28,67.66,137180
4151,2019,28420,"Kennewick-Richland, WA",11-9121,Natural Sciences Managers,,72.8,61.38,70.55,79.52,151428
4152,2019,34580,"Mount Vernon-Anacortes, WA",11-9121,Natural Sciences Managers,17,54.15,48.1,56.02,61.61,112629
4153,2019,36500,"Olympia-Tumwater, WA",11-9121,Natural Sciences Managers,60,54.53,49.89,54.22,58.45,113405
4154,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",11-9121,Natural Sciences Managers,699,60.39,49.96,57.53,66.43,125616
4155,2019,42660,"Seattle-Tacoma-Bellevue, WA",11-9121,Natural Sciences Managers,1053,81.79,59.85,74.14,94.66,170129
4156,2019,44060,"Spokane-Spokane Valley, WA",11-9121,Natural Sciences Managers,71,50.41,43.16,49.08,55.87,104845
4157,2019,48300,"Wenatchee, WA",11-9121,Natural Sciences Managers,18,55.99,46.75,54.16,65.38,116466
4158,2019,49420,"Yakima, WA",11-9121,Natural Sciences Managers,14,51.44,41.95,48.8,69.35,107001
4159,2019,530006,Western Washington nonmetropolitan area,11-9121,Natural Sciences Managers,18,47.43,39.65,46.75,51.59,98657
4160,2019,530007,Eastern Washington nonmetropolitan area,11-9121,Natural Sciences Managers,15,55.84,47.04,52.91,67.36,116159
4161,2019,53,Washington,15-1142,Network & Computer Systems Administrators,8915,45.37,34.37,43.74,55.64,94368
4162,2019,13380,"Bellingham, WA",15-1142,Network & Computer Systems Administrators,120,33.85,28.09,31.95,38.3,70407
4163,2019,14740,"Bremerton-Silverdale, WA",15-1142,Network & Computer Systems Administrators,158,27.84,14.44,27.04,36.7,57892
4164,2019,28420,"Kennewick-Richland, WA",15-1142,Network & Computer Systems Administrators,214,43.12,33.63,41.9,51.47,89691
4165,2019,30300,"Lewiston, ID-WA",15-1142,Network & Computer Systems Administrators,43,28.92,24.22,28.08,32.17,60165
4166,2019,31020,"Longview, WA",15-1142,Network & Computer Systems Administrators,75,37.58,29.5,36.72,44.46,78166
4167,2019,34580,"Mount Vernon-Anacortes, WA",15-1142,Network & Computer Systems Administrators,96,33.44,27.27,31.48,40.2,69568
4168,2019,36500,"Olympia-Tumwater, WA",15-1142,Network & Computer Systems Administrators,257,39.86,31.74,39.29,47.49,82921
4169,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",15-1142,Network & Computer Systems Administrators,2778,41.32,33.48,40.65,48.81,85941
4170,2019,42660,"Seattle-Tacoma-Bellevue, WA",15-1142,Network & Computer Systems Administrators,6555,48.57,37.43,46.98,59.29,101027
4171,2019,44060,"Spokane-Spokane Valley, WA",15-1142,Network & Computer Systems Administrators,543,38.24,27.63,37.03,47.35,79545
4172,2019,47460,"Walla Walla, WA",15-1142,Network & Computer Systems Administrators,20,36.68,31.36,37.96,44.35,76300
4173,2019,48300,"Wenatchee, WA",15-1142,Network & Computer Systems Administrators,80,38.34,30.32,36.85,46.41,79736
4174,2019,49420,"Yakima, WA",15-1142,Network & Computer Systems Administrators,166,29.38,22.8,29.16,35.72,61121
4175,2019,530006,Western Washington nonmetropolitan area,15-1142,Network & Computer Systems Administrators,203,34.49,27.74,33.45,40.55,71745
4176,2019,530007,Eastern Washington nonmetropolitan area,15-1142,Network & Computer Systems Administrators,140,33.99,24.02,31.99,38.84,70707
4177,2019,53,Washington,43-4141,New Accounts Clerks,508,21.5,15.88,19.46,22.83,44727
4178,2019,13380,"Bellingham, WA",43-4141,New Accounts Clerks,17,17.73,16.07,17.73,19.39,36882
4179,2019,28420,"Kennewick-Richland, WA",43-4141,New Accounts Clerks,,21,16.78,19.82,22.87,43674
4180,2019,30300,"Lewiston, ID-WA",43-4141,New Accounts Clerks,11,15.95,14.52,15.9,17.72,33166
4181,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",43-4141,New Accounts Clerks,419,19.24,16.59,18.95,22.14,40016
4182,2019,42660,"Seattle-Tacoma-Bellevue, WA",43-4141,New Accounts Clerks,203,25.73,16.8,21.34,24.55,53516
4183,2019,44060,"Spokane-Spokane Valley, WA",43-4141,New Accounts Clerks,40,16.92,14.02,15.35,19.76,35193
4184,2019,530006,Western Washington nonmetropolitan area,43-4141,New Accounts Clerks,,17.27,16.32,17.53,18.72,35922
4185,2019,53,Washington,39-2021,Nonfarm Animal Caretakers,4429,14.95,12.32,13.46,15.48,31098
4186,2019,13380,"Bellingham, WA",39-2021,Nonfarm Animal Caretakers,179,13.89,12.15,12.72,14.88,28903
4187,2019,14740,"Bremerton-Silverdale, WA",39-2021,Nonfarm Animal Caretakers,182,13.56,12.14,12.45,14.27,28213
4188,2019,28420,"Kennewick-Richland, WA",39-2021,Nonfarm Animal Caretakers,144,15.75,12.55,16.18,18.29,32759
4189,2019,31020,"Longview, WA",39-2021,Nonfarm Animal Caretakers,49,14.44,12.07,12.73,14.92,30032
4190,2019,34580,"Mount Vernon-Anacortes, WA",39-2021,Nonfarm Animal Caretakers,73,14.68,12.3,12.78,16.01,30519
4191,2019,36500,"Olympia-Tumwater, WA",39-2021,Nonfarm Animal Caretakers,226,16.08,12.89,14.42,19.72,33438
4192,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",39-2021,Nonfarm Animal Caretakers,1321,14.65,11.88,12.67,15.53,30469
4193,2019,42660,"Seattle-Tacoma-Bellevue, WA",39-2021,Nonfarm Animal Caretakers,2510,15.29,12.45,13.74,15.53,31796
4194,2019,44060,"Spokane-Spokane Valley, WA",39-2021,Nonfarm Animal Caretakers,246,13.78,12.2,12.67,14.28,28663
4195,2019,47460,"Walla Walla, WA",39-2021,Nonfarm Animal Caretakers,29,14.77,12.28,12.67,14.46,30724
4196,2019,48300,"Wenatchee, WA",39-2021,Nonfarm Animal Caretakers,,15.52,13.96,15.04,16.15,32288
4197,2019,49420,"Yakima, WA",39-2021,Nonfarm Animal Caretakers,62,12.59,12.1,12.31,12.64,26199
4198,2019,530006,Western Washington nonmetropolitan area,39-2021,Nonfarm Animal Caretakers,232,15.35,12.36,13.33,16.54,31931
4199,2019,530007,Eastern Washington nonmetropolitan area,39-2021,Nonfarm Animal Caretakers,158,14.1,12.09,13.15,15.39,29332
4200,2019,53,Washington,17-2161,Nuclear Engineers,,49.04,39.01,49.03,55.54,102009
4201,2019,28420,"Kennewick-Richland, WA",17-2161,Nuclear Engineers,,56.53,46.01,56.19,63.71,117574
4202,2019,53,Washington,29-2033,Nuclear Medicine Technologists,303,44.98,38.8,45.07,50.9,93551
4203,2019,28420,"Kennewick-Richland, WA",29-2033,Nuclear Medicine Technologists,11,40.12,34.47,38.54,45.69,83438
4204,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",29-2033,Nuclear Medicine Technologists,76,43.46,40.43,44.35,48.08,90406
4205,2019,42660,"Seattle-Tacoma-Bellevue, WA",29-2033,Nuclear Medicine Technologists,165,46.86,40.72,47.14,54.59,97481
4206,2019,44060,"Spokane-Spokane Valley, WA",29-2033,Nuclear Medicine Technologists,32,42.01,35.76,42.71,48.13,87379
4207,2019,530006,Western Washington nonmetropolitan area,29-2033,Nuclear Medicine Technologists,16,40.31,35.47,41.06,46.14,83836
4208,2019,53,Washington,29-1151,Nurse Anesthetists,729,95.69,81.33,90.98,100.87,199020
4209,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",29-1151,Nurse Anesthetists,245,99.84,75.21,87.37,,207658
4210,2019,42660,"Seattle-Tacoma-Bellevue, WA",29-1151,Nurse Anesthetists,,90.22,80.04,88.87,97.99,187673
4211,2019,530006,Western Washington nonmetropolitan area,29-1151,Nurse Anesthetists,,123.29,80.46,,,256445
4212,2019,53,Washington,29-1161,Nurse Midwives,98,50.22,43.84,49.79,57.62,104463
4213,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",29-1161,Nurse Midwives,127,53.95,44.92,55.87,66.81,112215
4214,2019,42660,"Seattle-Tacoma-Bellevue, WA",29-1161,Nurse Midwives,30,53.07,48.57,54.7,60.13,110388
4215,2019,53,Washington,29-1171,Nurse Practitioners,3426,57.54,47.6,56.91,65.11,119694
4216,2019,13380,"Bellingham, WA",29-1171,Nurse Practitioners,51,50.47,43.73,49.11,57.96,104975
4217,2019,14740,"Bremerton-Silverdale, WA",29-1171,Nurse Practitioners,92,54.48,48.49,55.61,61.02,113326
4218,2019,28420,"Kennewick-Richland, WA",29-1171,Nurse Practitioners,83,52.24,43.29,49.67,62.13,108676
4219,2019,30300,"Lewiston, ID-WA",29-1171,Nurse Practitioners,42,49.46,42.03,54.48,61.68,102867
4220,2019,31020,"Longview, WA",29-1171,Nurse Practitioners,34,64.02,51.99,63.21,76.64,133151
4221,2019,34580,"Mount Vernon-Anacortes, WA",29-1171,Nurse Practitioners,52,59.48,42.51,53.09,65.06,123707
4222,2019,36500,"Olympia-Tumwater, WA",29-1171,Nurse Practitioners,65,60.28,51.53,59.01,68.14,125386
4223,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",29-1171,Nurse Practitioners,,54.15,46.06,54.29,61.71,112631
4224,2019,42660,"Seattle-Tacoma-Bellevue, WA",29-1171,Nurse Practitioners,2100,56.01,48.97,57.42,64.92,116492
4225,2019,44060,"Spokane-Spokane Valley, WA",29-1171,Nurse Practitioners,380,72.6,46.34,60.2,79.36,151021
4226,2019,47460,"Walla Walla, WA",29-1171,Nurse Practitioners,12,45.93,37.17,48.28,56.78,95534
4227,2019,48300,"Wenatchee, WA",29-1171,Nurse Practitioners,45,59.59,50.76,60.16,70.87,123950
4228,2019,49420,"Yakima, WA",29-1171,Nurse Practitioners,117,51.41,44.68,54.66,60.47,106928
4229,2019,530006,Western Washington nonmetropolitan area,29-1171,Nurse Practitioners,138,52.61,45.76,52.69,60.15,109428
4230,2019,530007,Eastern Washington nonmetropolitan area,29-1171,Nurse Practitioners,100,54.06,44.88,54.87,66.49,112427
4231,2019,53,Washington,29-2061,"Nurses, Practical & Vocational (Licensed)",7136,27.1,23.76,27.22,30.36,56383
4232,2019,13380,"Bellingham, WA",29-2061,"Nurses, Practical & Vocational (Licensed)",216,23.82,21.13,23.47,26.51,49549
4233,2019,14740,"Bremerton-Silverdale, WA",29-2061,"Nurses, Practical & Vocational (Licensed)",395,26.4,23.78,26.63,29.36,54921
4234,2019,28420,"Kennewick-Richland, WA",29-2061,"Nurses, Practical & Vocational (Licensed)",186,26.42,24.22,27.24,29.95,54960
4235,2019,30300,"Lewiston, ID-WA",29-2061,"Nurses, Practical & Vocational (Licensed)",49,22.44,20.59,22.78,24.85,46676
4236,2019,31020,"Longview, WA",29-2061,"Nurses, Practical & Vocational (Licensed)",127,25.03,21.94,25.08,28.56,52060
4237,2019,34580,"Mount Vernon-Anacortes, WA",29-2061,"Nurses, Practical & Vocational (Licensed)",152,22.28,20.53,22.19,23.85,46335
4238,2019,36500,"Olympia-Tumwater, WA",29-2061,"Nurses, Practical & Vocational (Licensed)",347,26.5,23.01,26.52,29.94,55127
4239,2019,38900,"Portland-Vancouver-Hillsboro, OR-WA",29-2061,"Nurses, Practical & Vocational (Licensed)",2165,25.91,23.25,26.26,28.91,53895
4240,2019,42660,"Seattle-Tacoma-Bellevue, WA",29-2061,"Nurses, Practical & Vocational (Licensed)",3769,28.63,25.63,28.55,31.51,59546
4241,2019,44060,"Spokane-Spokane Valley, WA",29-2061,"Nurses, Practical & Vocational (Licensed)",600,25.99,22.83,26.25,29.34,54075
4242,2019,47460,"Walla Walla, WA",29-2061,"Nurses, Practical & Vocational (Licensed)",67,25.98,23.59,26.91,29.47,54040
4243,2019,48300,"Wenatchee, WA",29-2061,"Nurses, Practical & Vocational (Licensed)",109,23.28,20.03,23.22,27.15,48408
4244,2019,49420,"Yakima, WA",29-2061,"Nurses, Practical & Vocational (Licensed)",247,25.68,22.25,24.97,29.07,53408
4245,2019,530006,Western Washington nonmetropolitan area,29-2061,"Nurses, Practical & Vocational (Licensed)",386,25.33,21.54,25.57,29.25,52688
4246,2019,530007,Eastern Washington nonmetropolitan area,29-2061,"Nurses, Practical & Vocational (Licensed)",124,24,20.8,23.65,27.51,49929
4247,2019,53,Washington,31-1014,Nursing Assistants,32693,15.95,13.74,15.49,17.94,33161
4248,2019,13380,"Bellingham, WA",31-1014,Nursing Assistants,876,15.74,13.59,15.2,17.72,32733
4249,2019,14740,"Bremerton-Silverdale, WA",31-1014,Nursing Assistants,1375,14.56,12.83,14.13,15.56,30284
